time,flux
131.51176318680518,0.9998937
131.53219762586377,1.0000806
131.55263196487067,1.0001196
131.57306620392774,1.0003043
131.59350054299284,1.0001758
131.6139349820005,1.0000689
131.63436922106484,1.000165
131.65480356006447,1.0001833
131.67523799913033,1.0001516
131.69567233812995,1.0001116
131.7161065771361,1.0002788
131.73654091614299,1.0001031
131.75697535520158,1.0003301
131.7774095941495,1.0001183
131.7978439331564,1.0001014
131.81827837215678,1.000082
131.83871261116292,1.0001243
131.85914695016982,1.0002565
131.87958128916944,1.0000943
131.90001562811813,1.0003247
131.92044996706682,1.0003026
131.94088430606644,1.0001688
131.96131864501513,1.0005454
131.98175298396382,0.99999446
132.00218732296344,1.0001233
132.02262156185316,0.9998922
132.04305600086082,0.9999415
132.06349033974402,1.0002236
132.08392457869195,0.99999696
132.10435891764064,1.0001823
132.1247933565246,1.0002046
132.14522759547253,0.9999829
132.16566193436302,1.0001048
132.1860963733052,1.0001134
132.20653071219567,1.0001222
132.2269649510854,0.99992865
132.24739928997587,1.0001876
132.26783372885984,1.0002395
132.28826796769135,0.99985045
132.30870230657456,1.0002313
132.3291367454076,1.0002065
132.34957098429732,1.0000274
132.3700053231296,1.0003091
132.3904396619546,1.0002632
132.41087400078686,1.0001421
132.43130833961186,1.00018
132.45174267844413,0.9998052
132.47217711727717,1.0000898
132.49261135605047,1.0001596
132.51304569487547,1.0002687
132.53347993364878,1.0001519
132.55391437241633,1.0003076
132.5743487111904,0.99997824
132.5947829499637,1.0000076
132.61521738873853,1.0000622
132.6356517274471,1.0003122
132.65608606622118,1.0001831
132.67652030493628,0.9998569
132.69695474370383,1.0000408
132.7173890824197,1.0001506
132.73782332113478,1.0001833
132.75825775984413,1.0001272
132.77869209850178,0.99996763
132.79912633721688,1.0000958
132.81956067586725,0.9997083
132.83999511458387,1.0000179
132.86042935324076,1.0002086
132.88086369189114,0.99998945
132.90129813049134,1.000089
132.92173236914823,1.0001259
132.9421667077404,1.0000838
132.96260104639805,1.0000995
132.98303548499825,1.0000103
133.00346972358966,1.0001613
133.0239040621891,0.9999622
133.04433840078855,1.0001403
133.0647727393225,0.9998648
133.08520707786374,0.99987215
133.1056414164632,0.999908
133.12607575499715,0.99992675
133.14651009353838,1.0001311
133.1669444320214,1.0001116
133.18737877055537,0.99997747
133.20781320903916,0.9999954
133.22824744752143,1.000225
133.24868178599718,1.0001831
133.2691161244802,1.0002607
133.28955046296323,1.0006952
133.309984801439,1.0001199
133.33041903986305,0.99975884
133.35085347828863,0.9999848
133.37128781670617,0.99988884
133.391722155131,1.0005242
133.4121564934976,1.0000145
133.43259083185694,0.9999365
133.45302517028176,1.0000268
133.4734594086476,0.99987423
133.4938938470077,1.0000354
133.51432818531612,0.99997085
133.53476242362376,1.0001236
133.55519686198386,0.9997043
133.57563120029226,0.9998949
133.5960654385417,0.99990034
133.61649977684283,1.0000879
133.636934215152,0.99995136
133.65736855339492,1.0000635
133.67780279164435,1.0000004
133.6982372298953,0.99988365
133.7186715680873,1.0002022
133.73910580632946,1.0000024
133.75954014452145,1.0002378
133.77997458270693,0.9999812
133.80040882089816,1.0001708
133.82084315903194,1.000119
133.84127749716572,0.99976754
133.86171183535043,1.0001041
133.882146173426,0.9996245
133.9025805115598,0.9999015
133.9230148496863,1.000192
133.94344918776187,0.99982816
133.96388352583745,1.0000407
133.98431776390498,1.0000148
134.0047522019231,0.99975383
134.02518653999869,1.0000389
134.04562077800801,0.9998663
134.06605521596794,1.0000464
134.0864895539853,1.0004017
134.10692379193642,1.0000639
134.1273581299538,0.99999195
134.1477925679137,1.0000817
134.1682269058074,1.0000074
134.18866114376578,0.9998551
134.2090955816675,1.0000008
134.22952991956117,0.99988157
134.24996415746136,0.999832
134.2703984953041,1.0000018
134.29083293314034,1.0000765
134.31126717098232,0.9999381
134.33170150882506,1.0000113
134.3521359466613,1.0002754
134.37257018444507,0.9998852
134.41343885994866,0.9999715
134.4338731977332,0.99999344
134.45430753545952,0.9999175
134.47474187317857,1.0000968
134.49517631090566,0.9999665
134.51561054857302,1.0000259
134.53604488623387,0.99999577
134.55647912390123,1.0001179
134.5769135615701,1.000067
134.59734789917275,1.0002302
134.6177821367819,1.0001699
134.6382164743918,1.0001631
134.658650911937,1.000183
134.67908524954692,1.0001104
134.69951958709862,1.0000365
134.71995392464305,0.9998181
134.74038826213655,1.0000501
134.76082249962928,1.000242
134.7812568371155,1.0002583
134.80169127460977,0.9997401
134.82212561204506,1.0001508
134.84255984947958,0.99975556
134.86299428690836,1.0002078
134.88342862428544,0.9999522
134.90386296165525,0.99967265
134.92429719903157,0.999989
134.94473163640941,1.0000038
134.965165973721,0.99987346
134.98560021103913,0.99996376
135.00603464835876,1.0001421
135.02646898561215,1.0000476
135.04690322287206,1.0001158
135.06733756013273,1.0003438
135.08777199738688,1.0000025
135.10820623458858,0.9998962
135.12864057179104,0.99986994
135.14907500892878,1.0000238
135.16950934613124,0.9998839
135.18994358321652,0.9998482
135.2103779203535,1.0001928
135.2308123574985,0.99997306
135.25124659452558,1.000075
135.27168093160435,1.0000238
135.29211516868963,1.000364
135.31254960571823,1.0001878
135.3329839427388,1.0002708
135.35341817970766,1.0001614
135.37385261667805,1.0000448
135.3942869536404,1.0001919
135.41472129061003,1.0001768
135.4351555275207,1.0000848
135.4555899644256,1.0001758
135.4760243012788,1.0001225
135.49645853813126,0.9998662
135.51689297497796,0.99998695
135.53732731183118,1.000067
135.55776154862542,1.0000873
135.57819588542043,1.000043
135.5986303221507,0.9999321
135.61906455888675,1.0003809
135.63949889561627,1.0000703
135.65993333235383,0.999984
135.68036766903242,1.000051
135.70080190571025,1.0001839
135.72123624232336,1.0001878
135.7416706789445,1.0005286
135.76210491555685,1.0003382
135.78253925211902,1.0001273
135.80297368874017,1.0002939
135.82340792524337,0.99972415
135.84384226179827,1.0000571
135.86427659830224,1.0001051
135.88471093474072,1.0000371
135.9051452712447,1.0001696
135.92557960769045,1.0001796
135.94601384407724,1.000039
135.96644828045828,1.0002244
135.98688261684583,1.0000759
136.00731685323262,1.000116
136.02775128955545,1.0000657
136.0481856258848,0.99994844
136.06861986215517,1.0001504
136.08905419841903,1.0002967
136.10948863469093,0.9999202
136.1299229708966,0.99999
136.15035720710875,1.0002115
136.17079164332245,1.0001886
136.19122597947717,1.0000764
136.21166021556564,1.0002482
136.23209455172037,1.0002592
136.25252898781036,0.9997384
136.2729632238479,0.995168
136.29339755994442,0.9901769
136.3138319959835,0.9893753
136.33426623195555,0.98875743
136.35470056793565,0.989143
136.37513490391575,0.9917331
136.39556923983037,0.99874276
136.41600357575226,0.99995065
136.43643791167415,0.99967617
136.45687234753132,1.0003345
136.47730658333603,0.99979264
136.4977409191997,0.9999926
136.5181752549979,1.0001404
136.53860959074518,1.0000565
136.55904392655066,0.999801
136.57947826223244,1.0000606
136.5999125979215,1.0000162
136.62034693366877,1.0000238
136.64078126929235,1.0001026
136.6612156049232,0.9997156
136.68164994055405,0.9998204
136.70208427611942,1.0000117
136.72251861169207,1.000056
136.74295284720574,1.0001676
136.76338728271367,1.0001843
136.7838216182281,1.0000637
136.80425585368357,0.9998273
136.8246902891333,0.99993795
136.8451246245313,1.0001501
136.86555895992205,1.000033
136.88599319531932,0.99983746
136.9064276306599,0.99999887
136.9268619659997,1.000158
136.94729620127328,1.0003209
136.96773063655564,0.9999397
136.98816497177177,1.0001482
137.0085992069944,0.99972415
137.0290335422178,1.0002416
137.04946797738376,1.0000739
137.0699022124827,0.9999618
137.0903365476479,1.0000687
137.11077098269016,1.0000528
137.13120521779638,1.0002813
137.15163955278695,1.0002215
137.17207388783572,1.0000064
137.19250832281978,0.9999589
137.21294255780958,0.99987596
137.23337689274194,1.0000148
137.25381112766627,1.0000904
137.27424556248297,1.0001234
137.29467989741534,1.0000701
137.31511413222324,0.9996624
137.33554856703995,1.000036
137.35598290173948,1.000319
137.39685147124692,1.0000285
137.4172859059472,1.0000695
137.43772024063946,1.0004399
137.45815447522182,0.9999365
137.4785889099221,1.0001864
137.49902324449795,0.99997765
137.5194574790803,1.0004842
137.539891813547,0.99993306
137.5603262481236,0.9998424
137.58076048258954,0.9999261
137.60119481705624,1.0000085
137.6216292514,1.0005089
137.6420635858667,0.9999346
137.66249782021623,0.9999649
137.68293215455924,1.0000659
137.70336658891028,0.9998943
137.7238008231434,0.99999785
137.74423515736999,0.9998977
137.76466959160462,1.0003167
137.78510382583772,1.0000715
137.8055381599479,1.0001397
137.825972394181,1.000015
137.84640682829922,1.0000437
137.8668411624094,1.0000948
137.88727549641044,1.0000174
137.90770973041072,0.9999323
137.92814416440524,0.99974155
137.94857849840628,1.0001651
137.96901273240655,0.99993503
137.98944716628466,1.0000007
138.00988150016929,1.0000187
138.03031573405315,0.9998871
138.05075006782135,0.9999246
138.07118450169946,1.0001365
138.09161883546767,0.999715
138.11205306911143,1.0000281
138.1324875028804,0.9999431
138.1529218365322,0.9998216
138.17335607017594,0.99992424
138.19379040382773,0.9998437
138.21422483736387,0.9999954
138.2346591710084,1.0000759
138.255093404543,0.9999224
138.27552783796273,1.0000722
138.29596217149083,0.99986744
138.31639640490903,0.99998206
138.336830738328,0.9999792
138.35726517174044,0.999909
138.37769950504298,1.0001432
138.39813373834477,1.0001047
138.4185681716408,1.0002166
138.43900250494335,0.99999493
138.45943673812872,0.9996201
138.47987107130757,0.99992377
138.50030550449446,1.0000919
138.52073973756342,0.9999522
138.54117407074227,1.0000196
138.561608403812,1.000221
138.5820427367653,1.0000712
138.60247706982773,0.99985707
138.62291140278103,1.000053
138.64334573573433,0.9997439
138.66378006868035,1.0001012
138.68421440151724,1.0003495
138.70464863435336,0.99989045
138.72508306718373,1.0000007
138.74551740002062,0.9996947
138.76595163274033,1.0000538
138.78638606545428,1.0000999
138.80682039817475,0.99983627
138.82725463077804,1.0002505
138.84768896337482,1.000285
138.86812339597964,0.999931
138.8885577285837,1.0001543
138.90899196107057,1.0001142
138.9294263935517,1.0000616
138.94986072603933,0.99991626
138.97029495840252,1.000329
138.99072929089016,1.0002065
139.01116372326214,0.9999341
139.0315979555162,0.9999097
139.05203228788014,0.9999537
139.0724667201357,0.9999556
139.09290095226606,1.0002824
139.11333528452087,0.999914
139.13376961665927,0.99993694
139.15420394879766,1.0000274
139.17463828092878,0.9998495
139.19507261295075,1.0000919
139.21550684497197,0.9998412
139.23594127698743,1.0000213
139.256375608893,1.000064
139.2768098407978,0.99988663
139.29724427269684,0.99983954
139.3176786046024,1.0000247
139.33811293638428,1.0001475
139.35854716817266,1.0001988
139.37898159996257,1.000116
139.3994159316353,0.9998808
139.4198501633,0.99968815
139.4402845949735,1.0003668
139.46071892663895,1.0000395
139.4811531581945,1.0001217
139.50158748975082,1.000156
139.5220219213079,0.9997917
139.54245615273976,1.0001305
139.56289048417966,1.0001706
139.58332491549663,0.9998912
139.60375914693577,0.9999159
139.62419347825926,0.9999147
139.64462780958274,0.99990046
139.6650622407833,1.0003409
139.6854964719896,0.9998476
139.70593080319668,1.0000038
139.72636513439647,1.0001856
139.74679946548713,0.9999923
139.76723379657778,0.99985623
139.78766812754475,1.0003145
139.8081024586354,0.9997288
139.82853678960964,0.9999821
139.8489711205766,0.99991643
139.86940545143443,0.9997998
139.88983978229226,1.0002888
139.9102741131428,0.9998708
139.9307084438842,0.9998952
139.9511428746191,0.9998432
139.97157710535976,1.0001538
139.99201143610117,1.0002294
140.0124456667254,1.0002748
140.03288009734388,1.00023
140.05331442785246,1.000268
140.07374875835376,0.99994236
140.09418308886234,0.99999845
140.11461741937092,1.0000839
140.13505174976308,1.000244
140.1554859801472,0.9999661
140.1759204104237,0.9997128
140.1963547408086,1.0000024
140.2167889710836,0.99965477
140.23722340124368,1.0002766
140.25765773151943,1.0000745
140.27809196167073,1.0000978
140.29852629171364,1.0000445
140.31896072186646,1.0000548
140.3393949517922,0.9999815
140.38026361187804,0.9998745
140.40069804179802,1.0000275
140.42113227160735,1.0000772
140.44156660141743,0.99991924
140.46200103133742,0.9998983
140.48243526103033,0.99981076
140.502869590724,1.0002002
140.52330382040964,0.9997369
140.54373825010407,0.9998893
140.56417257968133,1.0000459
140.5846069092513,1.0004411
140.60504123882856,0.99991685
140.6254755682894,1.0001806
140.64590989774297,0.99997073
140.66634412720305,0.99970704
140.68677855654823,1.0005409
140.70721288588538,1.0001658
140.72764711522905,0.9998476
140.74808154445782,0.99989116
140.76851587367855,1.0000643
140.7889501029058,0.9999831
140.8093844320174,1.0001905
140.82981886112248,0.9999447
140.85025319011766,1.0000117
140.87068741911207,1.0000904
140.89112174809998,0.9997138
140.91155617709592,1.0000091
140.93199040597392,1.0000216
140.9524247348454,1.0001051
140.97285916360852,0.9995897
140.9932933923701,1.0001478
141.01372772112518,1.0002252
141.03416204988753,0.99947596
141.05459637841705,0.99976057
141.0750307070557,1.000334
141.09546503570164,0.9999265
141.11589936423115,0.99990284
141.13633369263698,0.99993056
141.15676802105008,1.0000354
141.17720224946243,1.0000426
141.197636677869,0.9995886
141.2180710061657,0.9942101
141.23850523446163,0.98967475
141.25893966263538,0.9889487
141.27937399093207,0.9887896
141.29980821899517,0.9892979
141.32024254716816,0.9919757
141.34067697523278,0.99902153
141.36111130318022,0.9998361
141.38154553123604,0.99987745
141.40197985918348,0.999516
141.42241428701527,0.9996114
141.44284861483902,1.0000529
141.4632828426693,0.9998353
141.48371727050107,0.9998947
141.5041515982084,0.99999195
141.52458582592226,0.9999832
