time,flux
120.5391465105713,999734.0
120.55958073025249,999624.94
120.58001484981651,999606.3
120.60044916937477,999520.44
120.62088338893955,999695.6
120.64131750838715,999649.0
120.66175172782823,999493.3
120.68218604727736,999539.5
120.70262016672496,999604.94
120.72305438616604,999757.44
120.74348870549875,999723.56
120.76392282482993,999638.44
120.7843570441546,999799.44
120.80479126348655,999775.3
120.82522548270208,999746.2
120.84565970191034,999801.3
120.86609392112587,999728.8
120.88652824022574,999705.3
120.90696235943324,999759.06
120.92739657853235,999771.94
120.94783089762495,999788.75
120.96826501660689,999774.44
120.98869923570601,999817.2
121.00913335457153,999741.9
121.02956767354772,999695.5
121.05000189253042,999709.44
121.0704361113967,999719.2
121.09087033025571,999770.1
121.111304549122,999811.75
121.13173876798828,999714.94
121.15217288673011,999748.94
121.17260720548074,999771.6
121.19304142423061,999801.0
121.21347554285603,999849.75
121.23390986160666,999755.1
121.25434408024012,999742.75
121.27477819874912,999815.4
121.29521241738257,999803.0
121.31564673590037,999788.3
121.33608095441014,999782.44
121.35651507292641,999805.06
121.3769493913278,999883.06
121.39738360972115,999796.4
121.41781772812101,999934.3
121.43825194652163,999832.3
121.45868626479933,1.0000007e+06
121.47912038308277,999885.8
121.49955460136698,999727.3
121.51998881964391,999557.3
121.54042313781247,999609.0
121.56085735598026,999661.5
121.58129147414002,999799.44
121.60172579219216,999779.1
121.62216001024353,999908.0
121.64259412828687,999841.44
121.66302834633825,999758.5
121.68346266439039,999805.7
121.70389678231732,999818.3
121.72433100013586,999911.94
121.74476531807159,999845.06
121.7651994358821,999935.0
121.78563365370064,999811.25
121.80606787151919,999840.9
121.82650208933046,999867.3
121.84693630703259,999844.3
121.86737052473472,999836.6
121.88780474242958,999912.56
121.9082389600153,999841.7
121.92867317760101,999746.8
121.94910729517869,999724.1
121.96954161276517,999794.9
121.98997583023447,999904.25
122.01040994770301,999816.4
122.03084426504938,999703.1
122.05127848251868,999740.56
122.07171269986429,999839.2
122.09214681721642,999924.6
122.11258113445365,999871.94
122.13301535179926,999848.25
122.15344946903497,999886.7
122.17388378615578,999929.6
122.19431800338498,999890.5
122.21475212050427,999884.5
122.23518633762433,999839.94
122.25562065462145,999849.3
122.27605477174075,999916.9
122.29648898874439,999870.1
122.3169233056251,999835.94
122.33735742262797,999734.9
122.3577916395152,999719.5
122.37822585639515,999620.3
122.39866017316672,999771.56
122.41909429005318,999945.3
122.4395285067003,999854.75
122.45996282347187,999819.44
122.4803969401255,999920.9
122.50083115688903,999813.06
122.52126527342625,999828.0
122.54169959008141,999930.5
122.56213380661211,999924.7
122.58256802315009,999941.5
122.60300223957165,999909.3
122.62343645610235,999926.3
122.64387067252392,999876.8
122.6643047888283,999869.25
122.68473910524335,999873.1
122.7051733215485,999831.94
122.72560743785289,999964.8
122.7460417540351,999922.0
122.76647597022384,999789.75
122.78691008641181,999778.94
122.80734430259326,999874.56
122.82777861866634,999966.6
122.84821283473866,999922.9
122.8686470508037,999909.94
122.8890812667596,999932.4
122.9095154827155,999991.1
122.92994969866413,999953.8
122.95038381450286,999928.56
122.9708181303431,999937.75
122.99125234617532,999925.1
123.01168646189763,1.0000411e+06
123.03212077773787,999965.25
123.05255499333725,1.0000025e+06
123.07298920906032,999963.9
123.09342332466622,999953.06
123.11385764026636,999958.56
123.13429185587302,1.0000105e+06
123.1547259713625,999993.0
123.17516028684622,999740.5
123.19559450233646,999795.5
123.21602861770953,999805.1
123.23646283308335,999883.44
123.25689714845066,999959.44
123.27733126370731,1.00003875e+06
123.31819979421562,1.00006006e+06
123.33863390947226,999966.7
123.35906812461326,1.00002e+06
123.37950233974698,1.0000521e+06
123.39993665477232,1.0000508e+06
123.42037076978886,1.0000946e+06
123.44080498481344,999897.6
123.46123929983878,1.00007e+06
123.48167341474618,999971.75
123.50210762964707,1.00001406e+06
123.52254174443806,1.0000079e+06
123.54297605922329,999988.3
123.56341027401504,1.00005294e+06
123.58384448880679,1.0000104e+06
123.60427870348212,1.00012206e+06
123.62471291815018,999959.94
123.64514713282551,999906.8
123.66558124738367,999976.6
123.68601556193607,1.00002644e+06
123.70644977637858,1.0000138e+06
123.72688389093673,1.000057e+06
123.74731820537272,1.0000444e+06
123.76775241969881,999997.4
123.78818653414055,999957.3
123.80862074845936,999991.9
123.8290550626698,1.00009706e+06
123.8494891768787,999970.06
123.8699233910811,1.000008e+06
123.89035770529154,1.00002775e+06
123.91079191937752,1.00000844e+06
123.93122603347001,999932.75
123.95166024756327,999981.25
123.9720945615336,999886.7
123.99252867550967,999979.7
124.01296288948652,999729.06
124.03339720334043,999811.56
124.05383131720009,999834.4
124.0742655309441,1.000059e+06
124.09469974468811,1.0001076e+06
124.11513395842485,999978.2
124.13556817216886,1.00005125e+06
124.15600238578918,1.0000045e+06
124.17643669941754,999941.8
124.19687081292795,1.0000149e+06
124.21730502655555,999931.25
124.23773923994304,1.0000391e+06
124.25817345345422,1.0000385e+06
124.27860766684171,999991.4
124.29904188023647,1.0000342e+06
124.31947619351558,1.0000378e+06
124.33991030679317,1.0000553e+06
124.36034452006425,999998.56
124.3807787333426,999936.5
124.40121294649725,1.000057e+06
124.42164715954277,999981.4
124.4420813727047,999967.6
124.46251568574371,1.0000322e+06
124.48294979867205,1.00010644e+06
124.50338401171757,1.00002275e+06
124.5238181245295,1.0000434e+06
124.54425243745209,1.000072e+06
124.56468665026478,999975.4
124.5851207630767,1.0000632e+06
124.60555507588288,1.00008656e+06
124.62598928857915,1.0000174e+06
124.64642350126815,1.0001001e+06
124.66685761384724,1.00014425e+06
124.68729192642786,1.000067e+06
124.70772613900772,1.0000188e+06
124.72816025146312,1.0000386e+06
124.74859456392733,1.00006844e+06
124.7690287763835,1.00005294e+06
124.78946288872976,1.00022294e+06
124.80989710107679,1.00011456e+06
124.83033141342457,1.00004444e+06
124.85076552564715,999820.75
124.87119973787776,999974.25
124.89163394999196,999931.2
124.91206826209964,1.00011256e+06
124.93250237421307,1.000157e+06
124.95293658621085,1.0002055e+06
124.97337089831854,1.0001688e+06
124.99380501019914,1.00017225e+06
125.0142392220805,1.0001023e+06
125.03467333395383,1.0002341e+06
125.05510764583596,1.0002078e+06
125.09597606935858,1.00011375e+06
125.11641028100712,1.0001311e+06
125.13684449265565,1.00013506e+06
125.15727870429691,1.0000763e+06
125.17771281582827,1.0001607e+06
125.19814712736115,1.0001959e+06
125.218581338886,1.0001173e+06
125.23901545030094,1.0001131e+06
125.2594497617174,1.00020906e+06
125.27988397300942,1.0001726e+06
125.30031808430795,1.0002272e+06
125.32075229560724,1.00020156e+06
125.3411866067836,1.0001756e+06
125.3616207179657,1.0001603e+06
125.38205492914858,1.0002692e+06
125.40248924020852,1.00022325e+06
125.42292345127498,1.0002345e+06
125.44335756222426,1.0001049e+06
125.46379177316703,1.00015225e+06
125.48422608411784,1.0001366e+06
125.50466019506712,1.0002444e+06
125.52509440577705,1.0001729e+06
125.54552871661144,1.000226e+06
125.5659628273279,1.00024844e+06
125.58639703803783,1.00011375e+06
125.60683124863863,1.0002619e+06
125.62726545923942,1.0001743e+06
125.64769976983371,1.0001473e+06
125.66813388031733,1.00015675e+06
125.68856819080247,999918.06
125.70900240127958,1.00006756e+06
125.72943651153037,1.0000503e+06
125.74987072189833,1.000101e+06
125.77030503225978,1.0001458e+06
125.79073914239416,1.0002811e+06
125.81117335264571,1.00022756e+06
125.83160766277433,1.00029206e+06
125.8520417729087,1.00022756e+06
125.87247598292743,1.0002248e+06
125.89291019293887,1.0002227e+06
125.91334440295759,1.0002235e+06
125.9337786128599,1.0001986e+06
125.95421282275493,1.0002524e+06
125.97464713254158,1.00016606e+06
125.9950812423267,1.0001198e+06
126.0155154519889,1.00018775e+06
126.03594956177403,1.0002035e+06
126.05638387132785,1.0001599e+06
126.07681808099005,1.00014606e+06
126.09725219054235,1.000041e+06
126.11768649997975,1.00017225e+06
126.13812070952554,1.000105e+06
126.15855491884577,1.0002116e+06
126.17898902828165,1.0001204e+06
126.19942333759536,1.000118e+06
126.21985754679918,1.0000677e+06
126.24029165611864,1.0000813e+06
126.28116017440334,1.0001043e+06
126.30159428348998,1.0000557e+06
126.32202849245368,1.00017975e+06
126.34246280154184,1.00015244e+06
126.36289691039565,1.0001746e+06
126.38333111935935,1.0002402e+06
126.40376542821468,1.00014725e+06
126.42419963695284,1.0001533e+06
126.44463374568295,1.00012256e+06
126.4650679544211,1.000111e+06
126.4855022630436,1.0001398e+06
126.5059363716573,1.00018156e+06
126.52637058027904,999990.56
126.5468046887836,999909.94
126.5672389972824,1.00008406e+06
126.58767320567131,1.0000967e+06
126.60810741406021,1.0002571e+06
126.62854162232543,1.0001756e+06
126.64897583059792,1.0001801e+06
126.66941003887041,1.0000832e+06
126.68984414702572,1.0000883e+06
126.71027845517528,1.0001917e+06
126.73071266321494,1.00013756e+06
126.75114677124657,1.00020756e+06
126.77158107928699,1.00011456e+06
126.79201528721023,1.0000846e+06
126.81244939513272,1.00027944e+06
126.83288360293227,1.0002235e+06
126.85331791073986,1.00023856e+06
126.87375201842224,1.0002734e+06
126.89418622611265,1.00018906e+06
126.91462053380383,1.0001464e+06
126.93505474137055,1.0002173e+06
126.95548884894379,1.00014725e+06
126.97592305640137,1.00018525e+06
126.99635736385244,1.00019444e+06
127.01679157131002,1.00015556e+06
127.03722567865043,1.0001177e+06
127.05765998586867,1.0001808e+06
127.07809419320984,1.00016525e+06
127.09852830031741,1.00018944e+06
127.11896250753489,1.00011406e+06
127.13939681464399,1.0001086e+06
127.15983102163591,1.0001111e+06
127.1802651286198,1.0001855e+06
127.20069943561248,1.0002184e+06
127.22113364248798,1.00008044e+06
127.24156774935545,1.0002475e+06
127.26200195611455,1.0001515e+06
127.2824362628744,1.000177e+06
127.30287036962545,1.00009706e+06
127.32330457626813,1.0001332e+06
127.34373888291157,1.00012375e+06
127.36417298942979,999983.0
127.38460719595605,999954.1
127.4050414023659,999955.44
127.42547560876847,1.0000721e+06
127.4459098150619,1.00020244e+06
127.46634402135533,1.0001382e+06
127.48677832764224,1.0001453e+06
127.5072124338185,1.00022456e+06
127.52764663999551,1.0002415e+06
127.54808074605535,1.00019906e+06
127.56851505210943,1.0001357e+06
127.58894925817003,1.0002001e+06
127.65025187576248,1.00022806e+06
127.67068608158297,1.000126e+06
127.69112018729356,1.00022256e+06
127.71155449300568,1.0001421e+06
127.73198869859334,1.0002282e+06
127.75242280418752,1.0001273e+06
127.77285700966604,1.00019325e+06
127.79329131513805,1.0001315e+06
127.81372542061581,1.0001453e+06
127.83415962597792,1.0001448e+06
127.85459393133351,1.00008844e+06
127.87502803657844,1.0002763e+06
127.89546224182413,1.00007525e+06
127.91589644695341,1.0000353e+06
127.93633065207541,1.00014994e+06
127.95676485708827,1.00015225e+06
127.97719906209386,1.0001423e+06
127.99763336699107,1.0000937e+06
128.01806747200317,999999.9
128.0385016767832,1.0000905e+06
128.0589357815552,1.00012575e+06
128.07937008633598,1.0000341e+06
128.09980429099232,1.0001235e+06
128.12023849565594,1.0000712e+06
128.14067270020314,1.00023625e+06
128.16110690475034,1.0001055e+06
128.18154110929027,1.0000155e+06
128.2019752137203,999966.2
128.22240951802814,999819.9
128.2428437223425,999889.44
128.26327782665612,1.0001168e+06
128.28371213085484,1.0000758e+06
128.30414633504552,1.00016094e+06
128.3245804391263,1.00021444e+06
128.36544894716644,1.0000489e+06
128.38588315113157,1.00007844e+06
128.40631735498027,1.0001025e+06
128.4267515588217,1.000098e+06
128.447185762554,1.0001059e+06
128.46761996627902,1.00007894e+06
128.48805407001055,1.00013194e+06
128.5084883736272,1.0000733e+06
128.52892257712665,1.000105e+06
128.5493566807345,1.0000807e+06
128.5697909841183,999980.6
128.59022518749407,1.00000775e+06
128.61065929087636,1.00007294e+06
128.631093494143,1.00001194e+06
128.65152779741038,1.0000858e+06
128.67196200055332,999987.75
128.69239610370278,1.00004425e+06
128.71283040684648,1.00003375e+06
128.73326460976386,1.0000184e+06
128.7536987127969,1.00006475e+06
128.7741329157143,1.0000428e+06
128.81500132130896,999953.1
128.83543552410265,999935.0
128.8558697267872,1.0000653e+06
128.87630392935534,999865.2
128.89673813192348,1.0000201e+06
128.91717233448435,1.0000611e+06
128.93760653693607,999955.75
128.95804073938052,999910.1
128.97847494171583,1.0000393e+06
128.99890904405038,999976.0
129.01934334627003,999943.44
129.03977754848165,999778.0
129.06021165058337,999770.9
129.08064595267933,999749.06
129.1010801546654,1.00002e+06
129.12151435665146,1.0000162e+06
129.14194845852035,999903.94
129.16238276038348,999879.75
129.1828169621367,999855.56
129.20325106388918,999994.4
129.2236853656359,999860.75
129.24411956727272,999987.44
129.26455366879236,999957.3
129.28498787030549,999832.4
129.30542217182665,999896.3
129.32585627322987,1.0000366e+06
129.34629047451017,1.00000894e+06
129.3667247757985,999953.25
129.3871588770853,999904.1
129.4075930782492,999897.75
129.42802727930393,999862.2
129.44846158035216,999932.8
129.46889568140614,999954.5
129.48932988234446,999849.5
129.50976418316714,999862.44
129.530198283981,999917.1
129.55063248480292,999816.6
129.5710666855084,999796.6
129.59150088609022,999931.6
129.6119350867957,999906.8
129.63236928726838,999878.4
129.65280348773376,999859.2
129.67323768820643,999924.2
129.69367188856268,999881.44
129.71410608879523,999933.75
129.73454028915148,999859.7
129.7549744892749,999867.44
129.77540868939104,999956.94
129.79584298951522,999976.6
129.81627708952146,999899.4
129.8367112895212,999881.2
129.85714548941178,999842.4
129.87757968918595,999805.8
129.89801388895285,999704.7
129.91844808872702,999697.1
129.93888228838478,999792.0
129.95931648803526,999858.5
129.9797506875766,999937.7
130.00018478700076,999822.7
130.02061908641917,999939.4
130.0410532858441,999815.75
130.06148738515185,999858.6
130.08192158433667,999939.7
130.10235588352953,999854.44
130.12278998272086,999931.1
130.14322418178926,999848.0
130.1636584807493,999800.1
130.18409267970856,999834.7
130.20452677865978,999814.44
130.22496097750263,999891.56
130.24539527622983,999994.4
131.51231488081976,999964.06
131.53274917569797,1.00002506e+06
131.5531833705827,999913.06
131.57361746534298,999882.25
131.59405165999488,999800.5
131.61448595464753,999966.56
131.63492004918226,1.00000656e+06
131.65535424371046,999986.1
131.6757885381303,1.0000099e+06
131.69622273242567,1.00003125e+06
131.71665682672756,999915.25
131.7370910210302,1.0000359e+06
131.75752531520993,999944.0
131.777959409279,1.0000498e+06
131.7983936033488,999963.1
131.8188278972957,1.000052e+06
131.83926199124835,999988.75
131.85969618508534,1.0000497e+06
131.88013037891506,1.00002275e+06
131.90056457263563,999912.25
131.9209987662398,999982.6
131.94143295983667,1.0000033e+06
131.96186715332442,999970.4
131.98230134681216,1.00000194e+06
132.00273554017622,1.0000733e+06
132.0231696335468,1.0000405e+06
132.04360392680246,1.00001944e+06
132.06403811993368,999953.06
132.08447221307142,999958.0
132.10490640620992,1.0000118e+06
132.1253406992255,999971.6
132.1457747921304,1.0000076e+06
132.16620898503606,999950.2
132.1866432778188,1.0000055e+06
132.20707747049164,1.0000389e+06
132.22751156316372,1.00003506e+06
132.24794575583655,999933.4
132.26838004838646,999975.6
132.2888141408257,1.000036e+06
132.30924833325844,999992.9
132.3296826255828,999924.2
132.3501167177892,1.00001356e+06
132.37055090999638,999911.2
132.39098510219628,999857.1
132.41141929428704,999790.9
132.4318534862541,999803.75
132.45228767822846,1.0000113e+06
132.47272197008715,999976.7
132.4931560618279,999945.44
132.51359025367856,999945.9
132.5340243453029,999904.0
132.55445863692148,1.00004175e+06
132.57489282843017,999987.5
132.5953269199381,999942.7
132.61576121133112,999971.1
132.6361954025997,999903.06
132.65662959387555,999981.06
132.67706368515064,999955.06
132.69749797618715,999996.56
132.7179321673466,1.00005044e+06
132.73836625827244,999972.9
132.75880054919253,1.00005506e+06
132.77923474011914,999986.9
132.79966883092857,1.00010894e+06
132.82010302161507,1.00000606e+06
132.8405373123096,999979.7
132.8609714028862,1.0000323e+06
132.8814055934563,1.0000341e+06
132.90183988380159,999973.25
132.92227397426177,1.0001229e+06
132.94270816459903,999999.75
132.96314235482714,1.00000725e+06
132.98357664505602,999986.75
133.00401073515968,999945.44
133.02444492515497,1.00000344e+06
133.04487911515025,1.0000453e+06
133.06531330502185,1.0000074e+06
133.08574749490072,1.0000264e+06
133.10618168466317,999961.5
133.12661587430193,999869.4
133.14705006394797,1.0000453e+06
133.167484253594,1.00003575e+06
133.18791844299994,999952.7
133.20835273253033,999881.3
133.22878682182636,999709.94
133.24922101111588,999773.75
133.26965520029626,999752.2
133.29008938947663,999946.6
133.31052357853332,999968.5
133.33095766759652,999838.94
133.35139195654483,999972.75
133.3718261453687,1.0000137e+06
133.39226033419982,999882.94
133.41269452291453,999877.56
133.43312871162198,1.0000267e+06
133.45356290010386,999984.0
133.4739969887014,999971.25
133.49443127717677,999888.7
133.51486546554224,999995.3
133.53529955379054,999910.3
133.55573384203308,999904.75
133.57616803028213,999915.9
133.5966021182976,999916.0
133.61703630642296,999969.44
133.63747059432353,999846.1
133.65790478221606,999926.1
133.6783388699987,999984.4
133.69877315778285,999962.94
133.71920734544983,999952.3
133.73964143310877,999954.9
